81,Teclado Modelo 081,Ropa,9547.37,7073.96,1,TECLADO MODELO 081,ROPA
347,Balón Modelo 347,Ropa,2851.49,2192.08,1,BALóN MODELO 347,ROPA
260,Mochila Modelo 260,Ropa,7031.06,4549.01,1,MOCHILA MODELO 260,ROPA
9,Teclado Modelo 009,Alimentos,-4048.88,1933.28,0,TECLADO MODELO 009,ALIMENTOS
425,Audífonos Modelo 425,Alimentos,9500.71,4494.74,1,AUDíFONOS MODELO 425,ALIMENTOS
386,Audífonos Modelo 386,Deportes,3667.29,2759.8,1,AUDíFONOS MODELO 386,DEPORTES
304,Monitor Modelo 304,Ropa,21568.07,13377.54,1,MONITOR MODELO 304,ROPA
450,Tenis Modelo 450,Ropa,821.4,602.81,1,TENIS MODELO 450,ROPA
100,Balón Modelo 100,Hogar,20953.64,11460.93,1,BALóN MODELO 100,HOGAR
43,Teclado Modelo 043,,22739.72,15589.52,1,TECLADO MODELO 043,
78,Laptop Modelo 078,Electrónica,8329.75,7076.6,1,LAPTOP MODELO 078,ELECTRóNICA
32,Laptop Modelo 032,,1505.32,939.31,1,LAPTOP MODELO 032,
173,Tenis Modelo 173,Ropa,20848.36,10188.63,1,TENIS MODELO 173,ROPA
24,Monitor Modelo 024,Ropa,0,6502.88,0,MONITOR MODELO 024,ROPA
302,Monitor Modelo 302,Hogar,7963.65,6520.92,1,MONITOR MODELO 302,HOGAR
293,Audífonos Modelo 293,Oficina,17957.97,10829.98,1,AUDíFONOS MODELO 293,OFICINA
247,Tenis Modelo 247,Oficina,7198.24,4262.5,1,TENIS MODELO 247,OFICINA
87,Laptop Modelo 087,Hogar,9679.19,5103.9,1,LAPTOP MODELO 087,HOGAR
326,Cafetera Modelo 326,Juguetes,15814.83,7995.49,1,CAFETERA MODELO 326,JUGUETES
357,Silla Modelo 357,Juguetes,6283.2,3724.34,1,SILLA MODELO 357,JUGUETES
33,Mouse Modelo 033,,19754.12,16254.75,1,MOUSE MODELO 033,
163,Mochila Modelo 163,Deportes,5435.37,3005.89,1,MOCHILA MODELO 163,DEPORTES
310,Teclado Modelo 310,Ropa,2758.56,1612.01,1,TECLADO MODELO 310,ROPA
236,Lámpara Modelo 236,Oficina,14639.99,6725.55,1,LáMPARA MODELO 236,OFICINA
285,Lámpara Modelo 285,Alimentos,24981.73,16814.99,1,LáMPARA MODELO 285,ALIMENTOS
381,Escritorio Modelo 381,Ropa,1546.97,1276.1,1,ESCRITORIO MODELO 381,ROPA
322,Monitor Modelo 322,Electrónica,19041.8,11794.27,1,MONITOR MODELO 322,ELECTRóNICA
52,Mochila Modelo 052,,20845.54,15877.67,1,MOCHILA MODELO 052,
363,Cuaderno Modelo 363,Alimentos,19008.58,13662.73,1,CUADERNO MODELO 363,ALIMENTOS
289,Mouse Modelo 289,Ropa,679.28,457.07,1,MOUSE MODELO 289,ROPA
284,Tablet Modelo 284,Electrónica,10215.53,6071.39,1,TABLET MODELO 284,ELECTRóNICA
290,Cafetera Modelo 290,Salud,4722.39,2695.98,1,CAFETERA MODELO 290,SALUD
387,Mochila Modelo 387,Juguetes,24164.65,18214.68,1,MOCHILA MODELO 387,JUGUETES
351,Silla Modelo 351,Alimentos,14531.3,8365.55,1,SILLA MODELO 351,ALIMENTOS
444,Mochila Modelo 444,Juguetes,16695.32,13685.29,1,MOCHILA MODELO 444,JUGUETES
2,Teclado Modelo 002,Juguetes,-4362.24,8591.42,0,TECLADO MODELO 002,JUGUETES
301,Teclado Modelo 301,Oficina,21623.96,15348.53,1,TECLADO MODELO 301,OFICINA
261,Teclado Modelo 261,Electrónica,2189.06,1069.69,1,TECLADO MODELO 261,ELECTRóNICA
432,Cafetera Modelo 432,Alimentos,8641.75,5838.69,1,CAFETERA MODELO 432,ALIMENTOS
339,Silla Modelo 339,Ropa,12505.35,8844.78,1,SILLA MODELO 339,ROPA
287,Mouse Modelo 287,Oficina,7108.76,3808.06,1,MOUSE MODELO 287,OFICINA
440,Lámpara Modelo 440,Ropa,22796.23,14206.98,1,LáMPARA MODELO 440,ROPA
371,Playera Modelo 371,Hogar,24410.16,18866.24,1,PLAYERA MODELO 371,HOGAR
3,Escritorio Modelo 003,Hogar,-1043.11,10686.05,0,ESCRITORIO MODELO 003,HOGAR
18,Tablet Modelo 018,Oficina,0,1502.75,0,TABLET MODELO 018,OFICINA
298,Playera Modelo 298,Alimentos,10450.88,7231.92,1,PLAYERA MODELO 298,ALIMENTOS
359,Lámpara Modelo 359,Ropa,20310.96,14629.71,1,LáMPARA MODELO 359,ROPA
414,Silla Modelo 414,Salud,3847.13,2891.29,1,SILLA MODELO 414,SALUD
133,Lámpara Modelo 133,Ropa,1343.94,811.96,1,LáMPARA MODELO 133,ROPA
243,Audífonos Modelo 243,Juguetes,1055.94,535.18,1,AUDíFONOS MODELO 243,JUGUETES
217,Lámpara Modelo 217,Hogar,9064.66,5111.43,1,LáMPARA MODELO 217,HOGAR
137,Playera Modelo 137,Oficina,17592.56,12048.64,1,PLAYERA MODELO 137,OFICINA
201,Escritorio Modelo 201,Electrónica,15177.48,10528.23,1,ESCRITORIO MODELO 201,ELECTRóNICA
109,Tablet Modelo 109,Hogar,10838.49,5645.95,1,TABLET MODELO 109,HOGAR
146,Mouse Modelo 146,Juguetes,9525.46,4398.04,1,MOUSE MODELO 146,JUGUETES
226,Cafetera Modelo 226,Salud,2030.39,1023.92,1,CAFETERA MODELO 226,SALUD
16,Audífonos Modelo 016,Deportes,0,3247.2,0,AUDíFONOS MODELO 016,DEPORTES
208,Monitor Modelo 208,Electrónica,22614.06,18367.79,1,MONITOR MODELO 208,ELECTRóNICA
187,Balón Modelo 187,Ropa,5802.47,3475.47,1,BALóN MODELO 187,ROPA
279,Silla Modelo 279,Ropa,5408.35,4035.62,1,SILLA MODELO 279,ROPA
100,Balón Modelo 100,Hogar,20953.64,11460.93,1,BALóN MODELO 100,HOGAR
192,Balón Modelo 192,Salud,18432.08,10138.36,1,BALóN MODELO 192,SALUD
77,Teclado Modelo 077,Salud,19744.21,13515.66,1,TECLADO MODELO 077,SALUD
249,Laptop Modelo 249,Juguetes,2923.94,1818.39,1,LAPTOP MODELO 249,JUGUETES
126,Mochila Modelo 126,Deportes,18278.57,14185.79,1,MOCHILA MODELO 126,DEPORTES
165,Cafetera Modelo 165,Deportes,2006.26,1190.08,1,CAFETERA MODELO 165,DEPORTES
424,Tablet Modelo 424,Salud,19867.51,12693.83,1,TABLET MODELO 424,SALUD
272,Lámpara Modelo 272,Electrónica,2803.91,1869.53,1,LáMPARA MODELO 272,ELECTRóNICA
194,Tablet Modelo 194,Alimentos,17327.56,11517.49,1,TABLET MODELO 194,ALIMENTOS
256,Cuaderno Modelo 256,Deportes,22715.71,18346.92,1,CUADERNO MODELO 256,DEPORTES
63,Tablet Modelo 063,Oficina,12792.65,9491.63,1,TABLET MODELO 063,OFICINA
331,Tablet Modelo 331,Juguetes,5260.43,4138.45,1,TABLET MODELO 331,JUGUETES
157,Monitor Modelo 157,Salud,15866.07,8279.67,1,MONITOR MODELO 157,SALUD
134,Cafetera Modelo 134,Electrónica,19159.07,14272.78,1,CAFETERA MODELO 134,ELECTRóNICA
119,Balón Modelo 119,Alimentos,11419.33,6754.28,1,BALóN MODELO 119,ALIMENTOS
253,Cuaderno Modelo 253,Ropa,1554.24,709.39,1,CUADERNO MODELO 253,ROPA
402,Tablet Modelo 402,Ropa,12788.78,9141.21,1,TABLET MODELO 402,ROPA
106,Mochila Modelo 106,Electrónica,6871.3,4883.74,1,MOCHILA MODELO 106,ELECTRóNICA
93,Playera Modelo 093,Salud,3066.59,1867.33,1,PLAYERA MODELO 093,SALUD
397,Mouse Modelo 397,Ropa,727.6,449.25,1,MOUSE MODELO 397,ROPA
336,Cafetera Modelo 336,Juguetes,6630.73,3434.38,1,CAFETERA MODELO 336,JUGUETES
443,Cuaderno Modelo 443,Oficina,2130.89,1044.06,1,CUADERNO MODELO 443,OFICINA
132,Mochila Modelo 132,Deportes,4837.03,3357.06,1,MOCHILA MODELO 132,DEPORTES
291,Tablet Modelo 291,Hogar,8401.05,4053.95,1,TABLET MODELO 291,HOGAR
307,Tablet Modelo 307,Ropa,4361.27,3131.69,1,TABLET MODELO 307,ROPA
286,Cafetera Modelo 286,Deportes,13777.88,8197.11,1,CAFETERA MODELO 286,DEPORTES
8,Tenis Modelo 008,Deportes,-98.96,12020.76,0,TENIS MODELO 008,DEPORTES
283,Mochila Modelo 283,Electrónica,18892.48,14656.58,1,MOCHILA MODELO 283,ELECTRóNICA
364,Audífonos Modelo 364,Deportes,9218.64,4681.2,1,AUDíFONOS MODELO 364,DEPORTES
113,Tablet Modelo 113,Salud,275.4,127.78,1,TABLET MODELO 113,SALUD
195,Cuaderno Modelo 195,Electrónica,926.96,462.25,1,CUADERNO MODELO 195,ELECTRóNICA
76,Monitor Modelo 076,Alimentos,11890.85,5740.01,1,MONITOR MODELO 076,ALIMENTOS
395,Laptop Modelo 395,Deportes,18135.91,11002.91,1,LAPTOP MODELO 395,DEPORTES
288,Teclado Modelo 288,Deportes,7272.86,4581.92,1,TECLADO MODELO 288,DEPORTES
222,Teclado Modelo 222,Juguetes,12587.35,10093.8,1,TECLADO MODELO 222,JUGUETES
373,Tablet Modelo 373,Deportes,11270.17,9563.37,1,TABLET MODELO 373,DEPORTES
265,Lámpara Modelo 265,Hogar,20214.37,16079.91,1,LáMPARA MODELO 265,HOGAR
5,Tenis Modelo 005,Hogar,-936.81,6085.76,0,TENIS MODELO 005,HOGAR
427,Audífonos Modelo 427,Deportes,20472.45,14905.68,1,AUDíFONOS MODELO 427,DEPORTES
170,Balón Modelo 170,Oficina,15129.99,11103.06,1,BALóN MODELO 170,OFICINA
216,Silla Modelo 216,Electrónica,19776.31,14502.52,1,SILLA MODELO 216,ELECTRóNICA
51,Silla Modelo 051,,10251.52,7116.07,1,SILLA MODELO 051,
89,Teclado Modelo 089,Deportes,15151.75,6851.05,1,TECLADO MODELO 089,DEPORTES
409,Tenis Modelo 409,Oficina,9801.92,7980.47,1,TENIS MODELO 409,OFICINA
141,Cuaderno Modelo 141,Juguetes,12271.86,7156.19,1,CUADERNO MODELO 141,JUGUETES
15,Balón Modelo 015,Salud,-3153.03,1929.28,0,BALóN MODELO 015,SALUD
449,Lámpara Modelo 449,Juguetes,13833.97,7599.36,1,LáMPARA MODELO 449,JUGUETES
49,Cuaderno Modelo 049,,19071.8,12567.26,1,CUADERNO MODELO 049,
178,Mouse Modelo 178,Alimentos,18107.32,9248.65,1,MOUSE MODELO 178,ALIMENTOS
99,Cuaderno Modelo 099,Electrónica,3115.82,2121.39,1,CUADERNO MODELO 099,ELECTRóNICA
204,Laptop Modelo 204,Juguetes,11379.72,5798.55,1,LAPTOP MODELO 204,JUGUETES
358,Teclado Modelo 358,Hogar,17143.9,8405.58,1,TECLADO MODELO 358,HOGAR
298,Playera Modelo 298,Alimentos,10450.88,7231.92,1,PLAYERA MODELO 298,ALIMENTOS
117,Cafetera Modelo 117,Ropa,5246.63,2848.22,1,CAFETERA MODELO 117,ROPA
342,Cafetera Modelo 342,Oficina,16005.5,13229.29,1,CAFETERA MODELO 342,OFICINA
210,Cafetera Modelo 210,Ropa,14892.91,11555.71,1,CAFETERA MODELO 210,ROPA
377,Cuaderno Modelo 377,Alimentos,20939.47,17347.4,1,CUADERNO MODELO 377,ALIMENTOS
225,Teclado Modelo 225,Deportes,8869.25,5447.59,1,TECLADO MODELO 225,DEPORTES
250,Cafetera Modelo 250,Deportes,21835.17,15120.65,1,CAFETERA MODELO 250,DEPORTES
246,Playera Modelo 246,Salud,2450.88,1290.44,1,PLAYERA MODELO 246,SALUD
415,Balón Modelo 415,Juguetes,11120.2,8514.28,1,BALóN MODELO 415,JUGUETES
36,Mochila Modelo 036,,20860.75,9399.24,1,MOCHILA MODELO 036,
120,Cuaderno Modelo 120,Hogar,196.59,118.99,1,CUADERNO MODELO 120,HOGAR
129,Escritorio Modelo 129,Oficina,5396.26,3001.35,1,ESCRITORIO MODELO 129,OFICINA
75,Mochila Modelo 075,Deportes,16654.73,7755.06,1,MOCHILA MODELO 075,DEPORTES
341,Teclado Modelo 341,Alimentos,18953.22,12202.39,1,TECLADO MODELO 341,ALIMENTOS
115,Escritorio Modelo 115,Electrónica,1346.54,815.73,1,ESCRITORIO MODELO 115,ELECTRóNICA
259,Silla Modelo 259,Ropa,1541.18,938.46,1,SILLA MODELO 259,ROPA
433,Mouse Modelo 433,Juguetes,2906.97,2425.91,1,MOUSE MODELO 433,JUGUETES
233,Tablet Modelo 233,Juguetes,15297.21,8202.49,1,TABLET MODELO 233,JUGUETES
362,Mochila Modelo 362,Juguetes,21321.29,12935.01,1,MOCHILA MODELO 362,JUGUETES
375,Escritorio Modelo 375,Salud,22861.91,18644.49,1,ESCRITORIO MODELO 375,SALUD
179,Tenis Modelo 179,Juguetes,14709.24,11135.98,1,TENIS MODELO 179,JUGUETES
176,Laptop Modelo 176,Salud,11063.42,8339.55,1,LAPTOP MODELO 176,SALUD
41,Silla Modelo 041,,9614.56,6619.73,1,SILLA MODELO 041,
215,Audífonos Modelo 215,Hogar,24648.64,13833.95,1,AUDíFONOS MODELO 215,HOGAR
40,Mouse Modelo 040,,20221.06,15637.41,1,MOUSE MODELO 040,
223,Audífonos Modelo 223,Oficina,5945.42,4884.99,1,AUDíFONOS MODELO 223,OFICINA
262,Silla Modelo 262,Electrónica,23706.65,15590.43,1,SILLA MODELO 262,ELECTRóNICA
199,Teclado Modelo 199,Juguetes,12995.16,10344.41,1,TECLADO MODELO 199,JUGUETES
384,Lámpara Modelo 384,Juguetes,367.27,170.07,1,LáMPARA MODELO 384,JUGUETES
86,Cafetera Modelo 086,Hogar,24530.44,14272.58,1,CAFETERA MODELO 086,HOGAR
388,Teclado Modelo 388,Oficina,15156.05,9653.13,1,TECLADO MODELO 388,OFICINA
448,Balón Modelo 448,Deportes,340.92,176.17,1,BALóN MODELO 448,DEPORTES
94,Tenis Modelo 094,Electrónica,10293.43,5417.39,1,TENIS MODELO 094,ELECTRóNICA
445,Escritorio Modelo 445,Electrónica,12557.77,9057.47,1,ESCRITORIO MODELO 445,ELECTRóNICA
167,Tenis Modelo 167,Salud,14447.49,11908.17,1,TENIS MODELO 167,SALUD
412,Cuaderno Modelo 412,Salud,2536.79,1880.13,1,CUADERNO MODELO 412,SALUD
104,Tablet Modelo 104,Ropa,17560.09,14374.23,1,TABLET MODELO 104,ROPA
324,Tablet Modelo 324,Alimentos,14196.68,9736.62,1,TABLET MODELO 324,ALIMENTOS
219,Tenis Modelo 219,Oficina,23971.28,18425.68,1,TENIS MODELO 219,OFICINA
305,Tenis Modelo 305,Ropa,7659.33,6173.02,1,TENIS MODELO 305,ROPA
69,Tenis Modelo 069,Hogar,20765.26,14723.35,1,TENIS MODELO 069,HOGAR
127,Cuaderno Modelo 127,Hogar,10818.16,8760.08,1,CUADERNO MODELO 127,HOGAR
57,Balón Modelo 057,Electrónica,4186.32,2570.04,1,BALóN MODELO 057,ELECTRóNICA
369,Tablet Modelo 369,Deportes,8689.77,4742.91,1,TABLET MODELO 369,DEPORTES
211,Playera Modelo 211,Ropa,23795.37,10743.19,1,PLAYERA MODELO 211,ROPA
237,Tenis Modelo 237,Juguetes,14720.03,9081.19,1,TENIS MODELO 237,JUGUETES
320,Teclado Modelo 320,Deportes,10825.3,8278.08,1,TECLADO MODELO 320,DEPORTES
232,Cafetera Modelo 232,Deportes,1547.96,888.43,1,CAFETERA MODELO 232,DEPORTES
221,Monitor Modelo 221,Juguetes,24433.72,20532.29,1,MONITOR MODELO 221,JUGUETES
136,Cafetera Modelo 136,Ropa,17345.85,10786.36,1,CAFETERA MODELO 136,ROPA
166,Mochila Modelo 166,Salud,5501.21,3003.85,1,MOCHILA MODELO 166,SALUD
254,Mouse Modelo 254,Deportes,15430.25,7923.85,1,MOUSE MODELO 254,DEPORTES
96,Mouse Modelo 096,Ropa,1981.99,1624.03,1,MOUSE MODELO 096,ROPA
353,Teclado Modelo 353,Electrónica,14660.71,9464.45,1,TECLADO MODELO 353,ELECTRóNICA
276,Cafetera Modelo 276,Juguetes,5648.96,3332.64,1,CAFETERA MODELO 276,JUGUETES
164,Laptop Modelo 164,Hogar,24186.54,12726.98,1,LAPTOP MODELO 164,HOGAR
390,Silla Modelo 390,Ropa,24261.17,12167.18,1,SILLA MODELO 390,ROPA
142,Cafetera Modelo 142,Oficina,17166.03,11328.46,1,CAFETERA MODELO 142,OFICINA
140,Cuaderno Modelo 140,Ropa,3692.93,1962.73,1,CUADERNO MODELO 140,ROPA
293,Audífonos Modelo 293,Oficina,17957.97,10829.98,1,AUDíFONOS MODELO 293,OFICINA
335,Tablet Modelo 335,Hogar,4638.48,3481.03,1,TABLET MODELO 335,HOGAR
70,Tablet Modelo 070,Juguetes,19860.84,13050.35,1,TABLET MODELO 070,JUGUETES
252,Tablet Modelo 252,Ropa,20288.85,10603.58,1,TABLET MODELO 252,ROPA
296,Lámpara Modelo 296,Oficina,24056.94,12764.14,1,LáMPARA MODELO 296,OFICINA
372,Audífonos Modelo 372,Deportes,17432.69,8324.71,1,AUDíFONOS MODELO 372,DEPORTES
66,Balón Modelo 066,Salud,11294.09,6104.39,1,BALóN MODELO 066,SALUD
181,Tenis Modelo 181,Electrónica,21666.97,11850.54,1,TENIS MODELO 181,ELECTRóNICA
404,Laptop Modelo 404,Salud,19682.05,8951.85,1,LAPTOP MODELO 404,SALUD
40,Mouse Modelo 040,,20221.06,15637.41,1,MOUSE MODELO 040,
321,Cafetera Modelo 321,Juguetes,5034.66,3679.72,1,CAFETERA MODELO 321,JUGUETES
27,Laptop Modelo 027,Juguetes,0,6494.4,1,LAPTOP MODELO 027,JUGUETES
107,Cuaderno Modelo 107,Ropa,24173.66,19285.02,1,CUADERNO MODELO 107,ROPA
351,Silla Modelo 351,Alimentos,14531.3,8365.55,1,SILLA MODELO 351,ALIMENTOS
36,Mochila Modelo 036,,20860.75,9399.24,1,MOCHILA MODELO 036,
159,Tablet Modelo 159,Juguetes,14716.25,10413.77,1,TABLET MODELO 159,JUGUETES
47,Escritorio Modelo 047,,8388.94,5496.74,1,ESCRITORIO MODELO 047,
423,Playera Modelo 423,Electrónica,13837.0,7852.73,1,PLAYERA MODELO 423,ELECTRóNICA
325,Monitor Modelo 325,Juguetes,7563.16,6389.22,1,MONITOR MODELO 325,JUGUETES
400,Playera Modelo 400,Electrónica,23296.88,13370.66,1,PLAYERA MODELO 400,ELECTRóNICA
245,Tenis Modelo 245,Alimentos,14561.77,11797.43,1,TENIS MODELO 245,ALIMENTOS
197,Cuaderno Modelo 197,Ropa,136.89,66.77,1,CUADERNO MODELO 197,ROPA
180,Monitor Modelo 180,Electrónica,172.72,138.6,1,MONITOR MODELO 180,ELECTRóNICA
102,Tenis Modelo 102,Deportes,4459.39,3041.68,1,TENIS MODELO 102,DEPORTES
236,Lámpara Modelo 236,Oficina,14639.99,6725.55,1,LáMPARA MODELO 236,OFICINA
168,Cafetera Modelo 168,Electrónica,13388.76,7553.56,1,CAFETERA MODELO 168,ELECTRóNICA
394,Lámpara Modelo 394,Electrónica,22615.21,15770.26,1,LáMPARA MODELO 394,ELECTRóNICA
91,Mouse Modelo 091,Hogar,14223.21,8138.82,1,MOUSE MODELO 091,HOGAR
148,Escritorio Modelo 148,Electrónica,21348.16,16866.29,1,ESCRITORIO MODELO 148,ELECTRóNICA
29,Escritorio Modelo 029,Electrónica,0,18185.72,1,ESCRITORIO MODELO 029,ELECTRóNICA
11,Audífonos Modelo 011,Juguetes,-123.09,11152.54,0,AUDíFONOS MODELO 011,JUGUETES
442,Silla Modelo 442,Electrónica,7779.35,5222.9,1,SILLA MODELO 442,ELECTRóNICA
214,Tenis Modelo 214,Salud,9448.96,6671.11,1,TENIS MODELO 214,SALUD
62,Playera Modelo 062,Juguetes,14668.63,7207.09,1,PLAYERA MODELO 062,JUGUETES
98,Monitor Modelo 098,Electrónica,21071.76,12556.78,1,MONITOR MODELO 098,ELECTRóNICA
97,Laptop Modelo 097,Hogar,23931.79,11320.83,1,LAPTOP MODELO 097,HOGAR
25,Cuaderno Modelo 025,Deportes,0,6818.82,0,CUADERNO MODELO 025,DEPORTES
316,Cafetera Modelo 316,Electrónica,16127.4,9917.24,1,CAFETERA MODELO 316,ELECTRóNICA
217,Lámpara Modelo 217,Hogar,9064.66,5111.43,1,LáMPARA MODELO 217,HOGAR
393,Mouse Modelo 393,Salud,13878.77,8236.72,1,MOUSE MODELO 393,SALUD
236,Lámpara Modelo 236,Oficina,14639.99,6725.55,1,LáMPARA MODELO 236,OFICINA
264,Silla Modelo 264,Salud,6958.19,5119.8,1,SILLA MODELO 264,SALUD
54,Audífonos Modelo 054,,13501.39,10641.56,1,AUDíFONOS MODELO 054,
195,Cuaderno Modelo 195,Electrónica,926.96,462.25,1,CUADERNO MODELO 195,ELECTRóNICA
188,Mochila Modelo 188,Hogar,1599.89,912.32,1,MOCHILA MODELO 188,HOGAR
92,Cuaderno Modelo 092,Hogar,6520.8,4103.34,1,CUADERNO MODELO 092,HOGAR
144,Monitor Modelo 144,Hogar,15219.55,9538.26,1,MONITOR MODELO 144,HOGAR
338,Lámpara Modelo 338,Electrónica,3434.11,2707.66,1,LáMPARA MODELO 338,ELECTRóNICA
95,Silla Modelo 095,Deportes,1153.25,676.91,1,SILLA MODELO 095,DEPORTES
406,Balón Modelo 406,Salud,280.63,203.38,1,BALóN MODELO 406,SALUD
439,Tenis Modelo 439,Hogar,4015.01,1965.17,1,TENIS MODELO 439,HOGAR
258,Lámpara Modelo 258,Salud,22179.68,18377.89,1,LáMPARA MODELO 258,SALUD
75,Mochila Modelo 075,Deportes,16654.73,7755.06,1,MOCHILA MODELO 075,DEPORTES
26,Playera Modelo 026,Alimentos,0,10021.73,1,PLAYERA MODELO 026,ALIMENTOS
151,Mouse Modelo 151,Hogar,1537.35,931.4,1,MOUSE MODELO 151,HOGAR
153,Escritorio Modelo 153,Deportes,10320.8,6242.67,1,ESCRITORIO MODELO 153,DEPORTES
172,Laptop Modelo 172,Electrónica,19737.98,14990.09,1,LAPTOP MODELO 172,ELECTRóNICA
267,Lámpara Modelo 267,Hogar,22812.4,13749.28,1,LáMPARA MODELO 267,HOGAR
96,Mouse Modelo 096,Ropa,1981.99,1624.03,1,MOUSE MODELO 096,ROPA
239,Tenis Modelo 239,Electrónica,22225.47,10201.45,1,TENIS MODELO 239,ELECTRóNICA
344,Tablet Modelo 344,Juguetes,6435.99,4273.27,1,TABLET MODELO 344,JUGUETES
317,Mochila Modelo 317,Electrónica,2743.51,1513.98,1,MOCHILA MODELO 317,ELECTRóNICA
35,Silla Modelo 035,,16932.36,13789.49,1,SILLA MODELO 035,
183,Mochila Modelo 183,Deportes,21471.96,15941.72,1,MOCHILA MODELO 183,DEPORTES
17,Cuaderno Modelo 017,Salud,0,10209.83,0,CUADERNO MODELO 017,SALUD
230,Cafetera Modelo 230,Juguetes,10657.94,7980.78,1,CAFETERA MODELO 230,JUGUETES
257,Mouse Modelo 257,Salud,1327.58,895.58,1,MOUSE MODELO 257,SALUD
196,Mouse Modelo 196,Oficina,3650.47,2752.92,1,MOUSE MODELO 196,OFICINA
278,Cafetera Modelo 278,Salud,3999.07,2280.98,1,CAFETERA MODELO 278,SALUD
332,Lámpara Modelo 332,Ropa,20963.4,15314.12,1,LáMPARA MODELO 332,ROPA
343,Tenis Modelo 343,Electrónica,22245.87,16505.09,1,TENIS MODELO 343,ELECTRóNICA
297,Teclado Modelo 297,Juguetes,24199.45,13731.57,1,TECLADO MODELO 297,JUGUETES
59,Tenis Modelo 059,Salud,7165.93,5698.31,1,TENIS MODELO 059,SALUD
431,Cafetera Modelo 431,Electrónica,2317.13,1838.18,1,CAFETERA MODELO 431,ELECTRóNICA
175,Tenis Modelo 175,Electrónica,3665.06,2618.62,1,TENIS MODELO 175,ELECTRóNICA
160,Balón Modelo 160,Ropa,8371.76,6419.47,1,BALóN MODELO 160,ROPA
124,Lámpara Modelo 124,Juguetes,24301.85,13479.86,1,LáMPARA MODELO 124,JUGUETES
234,Audífonos Modelo 234,Deportes,21709.11,17285.43,1,AUDíFONOS MODELO 234,DEPORTES
46,Mochila Modelo 046,,5046.91,3407.65,1,MOCHILA MODELO 046,
436,Laptop Modelo 436,Hogar,22398.98,18656.53,1,LAPTOP MODELO 436,HOGAR
311,Teclado Modelo 311,Alimentos,5603.64,2654.12,1,TECLADO MODELO 311,ALIMENTOS
